year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,target
2012,9,2,18,18,22.0,1009.0,1,1.79,low
2012,9,2,19,17,20.0,1010.0,1,4.92,low
2012,9,2,20,17,20.0,1010.0,1,8.05,low
2012,9,2,21,16,20.0,1011.0,1,12.07,low
2012,9,2,22,15,18.0,1011.0,1,16.09,low
2012,9,2,23,15,19.0,1011.0,1,20.11,low
2012,9,3,0,11,20.0,1012.0,1,24.13,low
2012,9,3,1,11,18.0,1012.0,0,3.13,low
2012,9,3,2,10,18.0,1012.0,0,7.15,low
2012,9,3,3,10,18.0,1012.0,0,11.17,low
2012,9,3,4,10,18.0,1012.0,0,15.19,low
2012,9,3,5,10,17.0,1012.0,0,18.32,low
2012,9,3,6,10,16.0,1013.0,0,22.34,low
2012,9,3,7,10,19.0,1013.0,0,26.36,low
2012,9,3,8,11,21.0,1013.0,0,31.28,low
2012,9,3,9,11,22.0,1014.0,0,35.3,low
2012,9,3,10,12,23.0,1013.0,1,4.02,low
2012,9,3,11,11,24.0,1013.0,1,8.04,low
2012,9,3,12,11,25.0,1012.0,1,12.06,low
2012,9,3,13,9,27.0,1012.0,1,16.08,low
2012,9,3,14,7,26.0,1012.0,1,24.13,low
2012,9,3,15,7,26.0,1012.0,1,33.07,low
2012,9,3,16,7,25.0,1012.0,1,42.01,low
2012,9,3,17,7,25.0,1012.0,1,50.95,low
2012,9,3,18,10,23.0,1013.0,1,54.08,low
2012,9,3,19,6,21.0,1014.0,1,59.0,low
2012,9,3,20,7,20.0,1014.0,1,63.02,low
2012,9,3,21,8,16.0,1015.0,1,66.15,low
2012,9,3,22,7,19.0,1015.0,1,70.17,low
2012,9,3,23,7,19.0,1015.0,1,74.19,low
2012,9,4,0,7,19.0,1015.0,1,78.21,low
2012,9,4,1,9,15.0,1015.0,1,80.0,low
2012,9,4,2,10,14.0,1015.0,3,0.89,low
2012,9,4,3,10,13.0,1015.0,1,0.89,low
2012,9,4,4,9,13.0,1015.0,1,2.68,low
2012,9,4,5,9,12.0,1015.0,1,5.81,low
2012,9,4,6,9,13.0,1016.0,1,8.94,low
2012,9,4,7,11,16.0,1016.0,1,12.07,low
2012,9,4,8,10,20.0,1016.0,1,15.2,low
2012,9,4,9,8,22.0,1017.0,1,18.33,low
2012,9,4,10,5,24.0,1016.0,1,24.14,low
2012,9,4,11,4,25.0,1016.0,1,29.06,low
2012,9,4,12,5,26.0,1016.0,1,33.08,low
2012,9,4,13,5,26.0,1015.0,3,1.79,low
2012,9,4,14,4,27.0,1014.0,3,3.58,low
2012,9,4,15,3,26.0,1014.0,3,5.37,low
2012,9,4,16,6,26.0,1014.0,2,4.02,low
2012,9,4,17,8,25.0,1014.0,2,8.04,low
2012,9,4,18,9,23.0,1014.0,2,11.17,low
2012,9,4,19,10,21.0,1015.0,2,12.96,low
2012,9,4,20,11,19.0,1015.0,2,14.75,low
2012,9,4,21,11,19.0,1016.0,2,17.88,low
2012,9,4,22,12,16.0,1016.0,2,19.67,low
2012,9,4,23,12,16.0,1016.0,3,0.89,low
2012,9,5,0,12,16.0,1017.0,0,0.89,low
2012,9,5,1,12,14.0,1017.0,1,0.89,low
2012,9,5,2,12,13.0,1017.0,3,0.89,low
2012,9,5,3,13,14.0,1017.0,3,1.78,low
2012,9,5,4,12,13.0,1017.0,1,1.79,low
2012,9,5,5,12,13.0,1017.0,1,3.58,low
2012,9,5,6,12,13.0,1017.0,1,5.37,low
2012,9,5,7,13,15.0,1018.0,3,0.89,low
2012,9,5,8,13,19.0,1018.0,1,1.79,low
2012,9,5,9,12,21.0,1018.0,3,0.89,low
2012,9,5,10,12,23.0,1018.0,3,1.78,low
2012,9,5,11,12,24.0,1018.0,3,2.67,low
2012,9,5,12,12,26.0,1017.0,2,1.79,low
2012,9,5,13,11,27.0,1017.0,3,0.89,low
2012,9,5,14,10,28.0,1016.0,2,5.81,low
2012,9,5,15,9,28.0,1016.0,2,11.62,low
2012,9,5,16,10,27.0,1016.0,2,17.43,low
2012,9,5,17,8,26.0,1016.0,2,24.58,low
2012,9,5,18,9,25.0,1016.0,2,30.39,low
2012,9,5,19,11,22.0,1017.0,2,35.31,low
2012,9,5,20,12,20.0,1017.0,2,38.44,low
2012,9,5,21,14,19.0,1018.0,2,40.23,low
2012,9,5,22,13,18.0,1018.0,2,42.02,low
2012,9,5,23,13,16.0,1018.0,2,43.81,low
2012,9,6,0,13,15.0,1018.0,2,44.7,low
2012,9,6,1,13,15.0,1018.0,3,0.89,low
2012,9,6,2,13,15.0,1018.0,3,1.78,low
2012,9,6,3,13,15.0,1018.0,0,1.79,low
2012,9,6,4,13,14.0,1017.0,0,2.68,low
2012,9,6,5,13,14.0,1017.0,0,3.57,low
2012,9,6,6,13,13.0,1017.0,1,1.79,low
2012,9,6,7,14,16.0,1018.0,3,0.45,low
2012,9,6,8,15,17.0,1018.0,0,1.79,low
2012,9,6,9,14,19.0,1018.0,3,0.89,low
2012,9,6,10,14,21.0,1018.0,3,2.68,low
2012,9,6,11,14,22.0,1018.0,3,3.57,low
2012,9,6,12,15,23.0,1017.0,3,4.46,low
2012,9,6,13,15,23.0,1017.0,2,1.79,high
2012,9,6,14,15,23.0,1016.0,2,4.92,low
2012,9,6,15,15,23.0,1015.0,2,8.05,low
2012,9,6,16,15,22.0,1015.0,2,11.18,low
2012,9,6,17,15,22.0,1016.0,2,14.31,low
2012,9,6,18,15,21.0,1016.0,2,16.1,high
2012,9,6,19,16,18.0,1016.0,3,0.89,high
2012,9,6,20,17,18.0,1017.0,2,0.89,high
2012,9,6,21,17,18.0,1017.0,1,0.89,high
2012,9,6,22,17,18.0,1017.0,3,0.89,high
2012,9,6,23,18,18.0,1017.0,3,1.78,high
2012,9,7,0,18,18.0,1016.0,1,3.13,high
2012,9,7,1,18,18.0,1016.0,0,0.89,high
2012,9,7,2,18,18.0,1016.0,1,1.79,high
2012,9,7,3,18,18.0,1015.0,0,1.79,high
2012,9,7,4,18,18.0,1015.0,0,3.58,high
2012,9,7,5,18,18.0,1015.0,1,3.13,high
2012,9,7,6,18,18.0,1015.0,1,6.26,high
2012,9,7,7,18,19.0,1015.0,1,8.05,high
2012,9,7,8,18,20.0,1015.0,0,1.79,high
2012,9,7,9,18,23.0,1016.0,0,3.58,high
2012,9,7,10,18,24.0,1016.0,0,5.37,high
2012,9,7,11,18,24.0,1015.0,0,8.5,low
2012,9,7,12,17,25.0,1015.0,0,11.63,low
2012,9,7,13,18,24.0,1014.0,2,3.13,low
2012,9,7,14,18,25.0,1014.0,2,7.15,low
2012,9,7,15,17,24.0,1014.0,2,11.17,low
2012,9,7,16,18,23.0,1014.0,2,16.09,low
2012,9,7,17,17,23.0,1015.0,2,20.11,low
2012,9,7,18,17,21.0,1015.0,2,23.24,low
2012,9,7,19,17,20.0,1016.0,3,0.89,low
2012,9,7,20,17,20.0,1016.0,2,1.79,low
2012,9,7,21,17,19.0,1016.0,3,0.89,low
2012,9,7,22,18,19.0,1016.0,3,1.78,low
2012,9,7,23,18,19.0,1016.0,0,0.89,low
2012,9,8,0,18,19.0,1016.0,3,0.89,low
2012,9,8,1,18,20.0,1016.0,3,1.78,low
2012,9,8,2,18,19.0,1016.0,1,1.79,low
2012,9,8,3,18,19.0,1016.0,0,1.79,low
2012,9,8,4,18,19.0,1016.0,0,2.68,low
2012,9,8,5,17,18.0,1016.0,1,0.89,low
2012,9,8,6,16,18.0,1016.0,0,1.79,low
2012,9,8,7,16,19.0,1016.0,0,3.58,low
2012,9,8,8,17,21.0,1016.0,1,3.13,low
2012,9,8,9,17,23.0,1016.0,0,1.79,low
2012,9,8,10,17,25.0,1016.0,1,1.79,low
2012,9,8,11,17,25.0,1015.0,3,0.89,low
2012,9,8,12,17,27.0,1015.0,3,1.78,low
2012,9,8,13,18,27.0,1014.0,3,3.57,low
2012,9,8,14,17,27.0,1013.0,3,5.36,low
2012,9,8,15,18,27.0,1013.0,2,3.13,low
2012,9,8,16,17,26.0,1013.0,2,6.26,low
2012,9,8,17,17,26.0,1013.0,2,9.39,low
2012,9,8,18,17,25.0,1013.0,2,13.41,low
2012,9,8,19,18,23.0,1013.0,2,15.2,low
2012,9,8,20,17,22.0,1014.0,2,16.99,low
2012,9,8,21,18,22.0,1015.0,2,18.78,low
2012,9,8,22,18,20.0,1014.0,2,19.67,low
2012,9,8,23,18,19.0,1014.0,3,0.89,low
2012,9,9,0,18,19.0,1014.0,3,1.78,low
2012,9,9,1,18,18.0,1014.0,3,2.23,low
2012,9,9,2,17,18.0,1014.0,0,0.89,low
2012,9,9,3,17,18.0,1014.0,3,0.89,low
2012,9,9,4,17,18.0,1015.0,3,1.78,high
2012,9,9,5,18,18.0,1015.0,0,0.89,high
2012,9,9,6,18,18.0,1015.0,3,0.89,high
2012,9,9,7,18,19.0,1015.0,2,1.79,high
2012,9,9,8,19,20.0,1016.0,0,0.89,high
2012,9,9,9,19,21.0,1016.0,3,0.89,high
2012,9,9,10,19,22.0,1016.0,3,1.78,high
2012,9,9,11,20,25.0,1015.0,3,2.67,high
2012,9,9,12,19,26.0,1015.0,3,3.56,high
2012,9,9,13,19,27.0,1014.0,2,1.79,high
2012,9,9,14,19,27.0,1014.0,3,1.79,high
2012,9,9,15,19,27.0,1013.0,2,3.13,low
2012,9,9,16,18,27.0,1013.0,2,6.26,low
2012,9,9,17,18,27.0,1013.0,2,9.39,low
2012,9,9,18,19,25.0,1013.0,2,11.18,low
2012,9,9,19,19,24.0,1014.0,2,14.31,low
2012,9,9,20,19,24.0,1015.0,2,17.44,low
2012,9,9,21,19,23.0,1015.0,2,20.57,high
2012,9,9,22,18,23.0,1015.0,2,22.36,high
2012,9,9,23,19,20.0,1015.0,3,0.89,high
2012,9,10,0,19,19.0,1015.0,2,0.89,high
2012,9,10,1,19,19.0,1015.0,2,1.78,high
2012,9,10,2,19,19.0,1015.0,2,2.67,high
2012,9,10,3,19,19.0,1015.0,0,0.89,high
2012,9,10,4,19,19.0,1015.0,2,1.79,high
2012,9,10,5,19,19.0,1015.0,2,3.58,high
2012,9,10,6,19,19.0,1015.0,3,0.89,high
2012,9,10,7,19,19.0,1015.0,2,1.79,high
2012,9,10,8,19,21.0,1015.0,2,3.58,high
2012,9,10,9,20,24.0,1015.0,3,0.89,high
2012,9,10,10,20,24.0,1015.0,3,1.78,high
2012,9,10,11,20,25.0,1015.0,3,2.67,high
2012,9,10,12,20,27.0,1015.0,3,3.56,high
2012,9,10,13,21,28.0,1014.0,2,1.79,high
2012,9,10,14,18,28.0,1013.0,3,3.13,high
2012,9,10,15,18,27.0,1013.0,2,3.13,high
2012,9,10,16,18,27.0,1013.0,2,6.26,high
2012,9,10,17,18,26.0,1013.0,2,9.39,low
2012,9,10,18,18,25.0,1013.0,2,11.18,low
2012,9,10,19,19,23.0,1013.0,2,12.97,low
2012,9,10,20,19,22.0,1012.0,2,14.76,low
2012,9,10,21,20,22.0,1013.0,3,0.89,low
2012,9,10,22,19,23.0,1012.0,2,3.13,low
2012,9,10,23,19,22.0,1012.0,2,4.92,high
2012,9,11,0,18,22.0,1012.0,2,6.71,high
2012,9,11,1,19,21.0,1012.0,3,0.89,high
2012,9,11,2,19,21.0,1012.0,3,1.78,high
2012,9,11,3,19,21.0,1012.0,2,1.79,high
2012,9,11,4,19,21.0,1011.0,2,3.58,high
2012,9,11,5,19,20.0,1011.0,3,0.89,high
2012,9,11,6,19,20.0,1012.0,2,0.89,high
2012,9,11,7,19,21.0,1012.0,2,2.68,high
2012,9,11,8,20,21.0,1012.0,3,0.89,high
2012,9,11,9,18,22.0,1011.0,2,3.13,high
2012,9,11,10,19,21.0,1012.0,2,6.26,high
2012,9,11,11,20,22.0,1011.0,2,8.05,high
2012,9,11,12,18,24.0,1010.0,2,11.18,high
2012,9,11,13,18,25.0,1010.0,2,12.97,low
2012,9,11,14,18,24.0,1009.0,2,16.99,low
2012,9,11,15,17,25.0,1009.0,2,21.91,low
2012,9,11,16,18,24.0,1008.0,2,25.93,low
2012,9,11,17,18,23.0,1009.0,2,29.95,low
2012,9,11,18,18,23.0,1008.0,2,33.08,low
2012,9,11,19,18,22.0,1009.0,2,36.21,low
2012,9,11,20,18,22.0,1009.0,2,39.34,low
2012,9,11,21,18,18.0,1009.0,3,0.89,low
2012,9,11,22,18,19.0,1010.0,3,1.78,low
2012,9,11,23,18,18.0,1009.0,0,3.13,low
2012,9,12,0,18,18.0,1009.0,2,0.89,low
2012,9,12,1,18,18.0,1009.0,3,0.89,low
2012,9,12,2,17,18.0,1009.0,3,1.34,low
2012,9,12,3,16,17.0,1009.0,1,3.13,low
2012,9,12,4,11,18.0,1009.0,1,11.18,low
2012,9,12,5,11,18.0,1009.0,1,16.99,low
2012,9,12,6,11,17.0,1009.0,1,21.01,low
2012,9,12,7,11,19.0,1009.0,1,25.93,low
2012,9,12,8,11,22.0,1010.0,1,33.08,low
2012,9,12,9,10,22.0,1011.0,1,38.0,low
2012,9,12,10,9,22.0,1011.0,1,45.15,low
2012,9,12,11,7,23.0,1012.0,1,52.3,low
2012,9,12,12,5,24.0,1011.0,1,61.24,low
2012,9,12,13,5,24.0,1011.0,1,69.29,low
2012,9,12,14,6,25.0,1010.0,1,76.44,low
2012,9,12,15,5,24.0,1010.0,0,8.05,low
2012,9,12,16,4,23.0,1011.0,0,15.2,low
2012,9,12,17,5,23.0,1011.0,0,19.22,low
2012,9,12,18,5,21.0,1012.0,0,22.35,low
2012,9,12,19,5,19.0,1012.0,0,25.48,low
2012,9,12,20,9,17.0,1013.0,0,27.27,low
2012,9,12,21,10,15.0,1013.0,1,3.13,low
2012,9,12,22,9,17.0,1014.0,1,4.92,low
2012,9,12,23,9,16.0,1014.0,1,6.71,low
2012,9,13,0,7,15.0,1014.0,1,9.84,low
2012,9,13,1,8,14.0,1014.0,3,0.89,low
2012,9,13,2,11,13.0,1014.0,3,1.78,low
2012,9,13,3,9,12.0,1013.0,0,1.79,low
2012,9,13,4,9,12.0,1013.0,0,3.58,low
2012,9,13,5,8,12.0,1013.0,1,1.79,low
2012,9,13,6,10,11.0,1013.0,0,1.79,low
2012,9,13,7,11,14.0,1013.0,1,0.89,low
2012,9,13,8,9,18.0,1014.0,1,2.68,low
2012,9,13,9,8,20.0,1014.0,3,0.89,low
2012,9,13,10,6,22.0,1013.0,1,1.79,low
2012,9,13,11,6,23.0,1013.0,3,1.79,low
2012,9,13,12,4,24.0,1012.0,3,4.92,low
2012,9,13,13,6,25.0,1011.0,1,3.13,low
2012,9,13,14,6,25.0,1011.0,1,8.05,low
2012,9,13,15,10,24.0,1011.0,0,4.02,low
2012,9,13,16,8,23.0,1011.0,0,8.04,low
2012,9,13,17,11,23.0,1012.0,0,9.83,low
2012,9,13,18,10,21.0,1012.0,3,0.89,low
2012,9,13,19,11,19.0,1013.0,2,1.79,low
2012,9,13,20,10,18.0,1014.0,3,0.89,low
2012,9,13,21,8,20.0,1014.0,1,3.13,low
2012,9,13,22,10,15.0,1015.0,1,6.26,low
2012,9,13,23,11,14.0,1015.0,0,1.79,low
2012,9,14,0,10,13.0,1015.0,1,4.02,low
2012,9,14,1,11,13.0,1015.0,1,7.15,low
2012,9,14,2,10,13.0,1015.0,1,8.94,low
2012,9,14,3,10,11.0,1015.0,1,12.07,low
2012,9,14,4,9,10.0,1016.0,1,15.2,low
2012,9,14,5,9,10.0,1016.0,1,18.33,low
2012,9,14,6,9,10.0,1017.0,1,21.46,low
2012,9,14,7,11,14.0,1017.0,1,23.25,low
2012,9,14,8,10,17.0,1018.0,1,27.27,low
2012,9,14,9,8,20.0,1018.0,1,31.29,low
2012,9,14,10,8,22.0,1018.0,1,34.42,low
2012,9,14,11,8,24.0,1018.0,0,1.79,low
2012,9,14,12,6,25.0,1018.0,0,3.58,low
2012,9,14,13,5,25.0,1017.0,1,1.79,low
2012,9,14,14,4,25.0,1017.0,3,0.89,low
2012,9,14,15,2,26.0,1016.0,2,1.79,low
2012,9,14,16,3,26.0,1016.0,0,1.79,low
2012,9,14,17,6,25.0,1016.0,3,0.89,low
2012,9,14,18,8,22.0,1016.0,3,2.68,low
2012,9,14,19,12,17.0,1016.0,2,0.89,low
2012,9,14,20,8,18.0,1017.0,2,4.02,low
2012,9,14,21,10,17.0,1018.0,2,5.81,low
2012,9,14,23,12,14.0,1019.0,0,0.89,low
2012,9,15,0,12,13.0,1019.0,0,1.78,low
2012,9,15,1,13,13.0,1019.0,0,2.67,low
2012,9,15,2,12,13.0,1019.0,3,0.89,low
2012,9,15,3,11,12.0,1019.0,1,3.13,low
2012,9,15,4,10,12.0,1019.0,1,6.26,low
2012,9,15,5,10,11.0,1020.0,1,9.39,low
2012,9,15,6,10,11.0,1020.0,1,13.41,low
2012,9,15,7,11,14.0,1021.0,1,17.43,low
2012,9,15,8,11,17.0,1021.0,1,21.45,low
2012,9,15,9,10,21.0,1021.0,1,24.58,low
2012,9,15,10,10,22.0,1021.0,1,27.71,low
2012,9,15,11,9,24.0,1021.0,1,29.5,low
2012,9,15,12,9,26.0,1021.0,3,0.89,low
2012,9,15,13,7,26.0,1020.0,3,1.78,low
2012,9,15,14,6,26.0,1019.0,2,1.79,low
2012,9,15,15,6,27.0,1019.0,3,1.79,low
2012,9,15,16,6,26.0,1019.0,2,3.13,low
2012,9,15,17,6,25.0,1019.0,2,6.26,low
2012,9,15,18,9,23.0,1019.0,2,8.05,low
2012,9,15,19,7,23.0,1019.0,2,11.18,low
2012,9,15,20,8,21.0,1020.0,2,14.31,low
2012,9,15,21,12,16.0,1020.0,2,16.1,low
2012,9,15,22,12,15.0,1021.0,0,1.79,low
2012,9,15,23,13,15.0,1021.0,3,0.89,low
2012,9,16,0,13,14.0,1022.0,0,1.79,low
2012,9,16,1,12,14.0,1022.0,0,2.68,low
2012,9,16,2,12,13.0,1022.0,0,3.57,low
2012,9,16,3,12,13.0,1022.0,1,0.89,low
2012,9,16,4,12,13.0,1022.0,3,0.89,low
2012,9,16,6,11,11.0,1022.0,1,6.26,low
2012,9,16,7,12,14.0,1023.0,1,8.05,low
2012,9,16,8,13,17.0,1023.0,1,9.84,low
2012,9,16,9,13,20.0,1023.0,1,11.63,low
2012,9,16,10,11,22.0,1023.0,3,0.89,low
2012,9,16,11,12,24.0,1022.0,3,1.78,low
2012,9,16,12,11,25.0,1021.0,3,2.67,low
2012,9,16,13,11,26.0,1020.0,3,3.56,low
2012,9,16,14,8,27.0,1019.0,3,5.35,low
2012,9,16,15,6,27.0,1019.0,2,3.13,low
2012,9,16,16,7,26.0,1018.0,2,6.26,low
2012,9,16,17,8,25.0,1018.0,2,10.28,low
2012,9,16,18,7,24.0,1018.0,2,14.3,low
2012,9,16,19,7,24.0,1018.0,3,3.13,low
2012,9,16,20,10,19.0,1018.0,2,1.79,low
2012,9,16,21,13,17.0,1018.0,3,0.89,low
2012,9,16,22,13,15.0,1018.0,0,0.89,low
2012,9,16,23,13,14.0,1018.0,3,0.89,low
2012,9,17,0,12,13.0,1018.0,0,0.89,low
2012,9,17,1,12,14.0,1018.0,1,0.89,low
2012,9,17,2,12,13.0,1017.0,1,2.68,low
2012,9,17,3,11,12.0,1017.0,1,5.81,low
2012,9,17,4,11,12.0,1017.0,1,8.94,low
2012,9,17,5,11,13.0,1017.0,1,12.07,low
2012,9,17,6,11,12.0,1017.0,1,15.2,low
2012,9,17,7,12,17.0,1017.0,1,19.22,low
2012,9,17,8,12,19.0,1017.0,1,23.24,low
2012,9,17,9,12,21.0,1016.0,1,27.26,low
2012,9,17,10,11,23.0,1016.0,1,30.39,low
2012,9,17,11,10,25.0,1015.0,1,33.52,low
2012,9,17,12,5,26.0,1014.0,0,4.02,low
2012,9,17,13,5,27.0,1013.0,2,1.79,low
2012,9,17,14,6,27.0,1011.0,1,1.79,low
2012,9,17,15,7,27.0,1010.0,1,3.58,low
2012,9,17,16,7,27.0,1010.0,2,1.79,low
2012,9,17,17,8,26.0,1010.0,3,0.89,low
2012,9,17,18,8,24.0,1009.0,2,1.79,low
2012,9,17,19,7,25.0,1009.0,2,5.81,low
2012,9,17,20,8,24.0,1009.0,2,10.73,low
2012,9,17,21,10,24.0,1009.0,1,4.02,low
2012,9,17,22,13,18.0,1010.0,3,1.79,low
2012,9,17,23,13,15.0,1010.0,1,1.79,low
2012,9,18,0,13,15.0,1010.0,2,0.89,low
2012,9,18,1,14,15.0,1010.0,0,0.89,low
2012,9,18,2,11,16.0,1010.0,1,3.13,low
2012,9,18,3,11,14.0,1010.0,1,6.26,low
2012,9,18,4,10,13.0,1010.0,1,10.28,low
2012,9,18,5,10,12.0,1010.0,1,13.41,low
2012,9,18,6,9,11.0,1011.0,1,16.54,low
2012,9,18,7,11,17.0,1011.0,1,19.67,low
2012,9,18,8,10,19.0,1011.0,1,23.69,low
2012,9,18,9,9,22.0,1012.0,1,26.82,low
2012,9,18,10,9,24.0,1012.0,1,29.95,low
2012,9,18,11,7,27.0,1011.0,1,33.08,low
2012,9,18,12,6,27.0,1010.0,3,0.89,low
2012,9,18,13,6,29.0,1009.0,3,1.78,low
2012,9,18,14,4,29.0,1008.0,3,2.67,low
2012,9,18,15,2,29.0,1008.0,1,3.13,low
2012,9,18,16,2,29.0,1008.0,1,6.26,low
2012,9,18,17,1,29.0,1007.0,3,1.79,low
2012,9,18,18,9,24.0,1007.0,2,1.79,low
2012,9,18,19,13,20.0,1008.0,2,3.58,low
2012,9,18,20,6,24.0,1008.0,2,6.71,low
2012,9,18,21,6,25.0,1008.0,2,10.73,low
2012,9,18,22,7,23.0,1008.0,2,13.86,low
2012,9,18,23,8,22.0,1008.0,1,3.13,low
2012,9,19,0,11,16.0,1008.0,0,0.89,low
2012,9,19,1,12,15.0,1008.0,3,0.89,low
2012,9,19,2,12,14.0,1008.0,0,0.89,low
2012,9,19,3,12,14.0,1008.0,3,0.45,low
2012,9,19,4,11,13.0,1008.0,1,1.79,low
2012,9,19,5,11,13.0,1008.0,1,3.58,low
2012,9,19,6,12,13.0,1009.0,3,0.89,low
2012,9,19,7,12,14.0,1009.0,3,1.78,low
2012,9,19,8,12,17.0,1010.0,1,3.13,low
2012,9,19,9,12,20.0,1010.0,1,4.92,low
2012,9,19,10,9,23.0,1010.0,1,8.05,low
2012,9,19,11,7,26.0,1010.0,3,1.79,low
2012,9,19,12,7,27.0,1010.0,1,3.13,low
2012,9,19,13,5,29.0,1009.0,3,0.89,low
2012,9,19,14,4,29.0,1008.0,2,3.13,low
2012,9,19,15,3,29.0,1008.0,2,6.26,low
2012,9,19,16,4,29.0,1008.0,2,9.39,low
2012,9,19,17,6,28.0,1008.0,2,11.18,low
2012,9,19,18,9,26.0,1008.0,2,14.31,low
2012,9,19,19,12,22.0,1009.0,2,16.1,low
2012,9,19,20,14,19.0,1010.0,3,0.89,low
2012,9,19,21,14,17.0,1010.0,3,1.78,high
2012,9,19,22,15,17.0,1011.0,2,0.89,high
2012,9,19,23,15,18.0,1011.0,2,2.68,high
2012,9,20,0,14,16.0,1012.0,3,0.89,high
2012,9,20,1,15,16.0,1012.0,0,0.89,high
2012,9,20,2,14,16.0,1013.0,3,0.89,high
2012,9,20,3,14,15.0,1012.0,0,0.89,high
2012,9,20,4,14,15.0,1013.0,1,1.79,high
2012,9,20,5,13,14.0,1013.0,1,3.58,low
2012,9,20,6,13,14.0,1013.0,1,5.37,low
2012,9,20,7,13,15.0,1014.0,0,1.79,low
2012,9,20,8,14,18.0,1014.0,1,3.13,low
2012,9,20,9,15,20.0,1014.0,3,0.89,low
2012,9,20,10,15,23.0,1014.0,3,1.78,high
2012,9,20,11,16,24.0,1014.0,3,2.67,high
2012,9,20,12,16,25.0,1013.0,3,3.56,high
2012,9,20,13,16,26.0,1012.0,3,4.45,high
2012,9,20,14,16,27.0,1012.0,2,1.79,high
2012,9,20,15,16,28.0,1012.0,3,1.79,low
2012,9,20,16,12,27.0,1012.0,2,4.92,low
2012,9,20,17,13,26.0,1012.0,2,8.05,high
2012,9,20,18,14,24.0,1012.0,2,9.84,low
2012,9,20,19,16,21.0,1012.0,2,10.73,high
2012,9,20,20,17,20.0,1013.0,2,11.62,high
2012,9,20,21,16,19.0,1013.0,3,0.89,high
2012,9,20,22,16,18.0,1013.0,3,1.78,high
2012,9,20,23,16,17.0,1013.0,3,2.67,high
2012,9,21,0,15,19.0,1013.0,2,1.79,high
2012,9,21,1,15,18.0,1013.0,3,0.89,high
2012,9,21,2,15,18.0,1013.0,2,1.79,high
2012,9,21,3,15,17.0,1013.0,3,0.89,high
2012,9,21,4,15,17.0,1013.0,0,0.89,high
2012,9,21,5,15,18.0,1012.0,2,1.79,high
2012,9,21,6,15,17.0,1013.0,3,0.89,high
2012,9,21,7,16,18.0,1013.0,0,0.89,high
2012,9,21,8,16,19.0,1013.0,3,0.89,high
2012,9,21,9,17,20.0,1013.0,3,1.78,high
2012,9,21,10,18,22.0,1013.0,3,2.67,high
2012,9,21,11,18,23.0,1012.0,3,3.56,high
2012,9,21,12,18,25.0,1012.0,3,4.45,high
2012,9,21,13,17,26.0,1011.0,2,4.02,high
2012,9,21,14,16,26.0,1010.0,2,8.04,high
2012,9,21,15,10,27.0,1010.0,2,12.96,low
2012,9,21,16,12,26.0,1010.0,2,17.88,high
2012,9,21,17,15,24.0,1010.0,2,21.01,low
2012,9,21,18,16,24.0,1010.0,2,25.93,high
2012,9,21,19,16,23.0,1010.0,2,29.06,high
2012,9,21,20,14,23.0,1011.0,2,30.85,low
2012,9,21,21,13,24.0,1011.0,2,33.98,low
2012,9,21,22,12,23.0,1011.0,2,35.77,low
2012,9,21,23,11,22.0,1011.0,2,37.56,low
2012,9,22,0,15,19.0,1011.0,3,0.89,low
2012,9,22,1,16,19.0,1011.0,2,0.89,low
2012,9,22,2,16,18.0,1011.0,3,0.89,low
2012,9,22,3,16,18.0,1011.0,0,0.89,low
2012,9,22,4,17,18.0,1011.0,3,0.89,low
2012,9,22,5,17,18.0,1011.0,0,0.89,high
2012,9,22,6,17,18.0,1011.0,3,0.89,high
2012,9,22,7,17,18.0,1012.0,0,0.89,high
2012,9,22,8,17,20.0,1012.0,3,0.89,high
2012,9,22,9,17,22.0,1012.0,0,1.79,high
2012,9,22,10,17,23.0,1012.0,0,3.58,high
2012,9,22,11,16,25.0,1012.0,1,1.79,high
2012,9,22,12,16,25.0,1011.0,0,3.13,high
2012,9,22,13,15,26.0,1011.0,3,1.79,high
2012,9,22,14,14,26.0,1010.0,3,2.68,high
2012,9,22,15,15,25.0,1010.0,2,1.79,low
2012,9,22,16,14,25.0,1010.0,2,4.92,low
2012,9,22,17,15,25.0,1010.0,2,6.71,low
2012,9,22,18,15,23.0,1010.0,2,8.5,low
2012,9,22,19,16,21.0,1011.0,2,10.29,low
2012,9,22,20,16,20.0,1012.0,3,0.89,low
2012,9,22,21,16,21.0,1012.0,2,3.13,low
2012,9,22,22,15,21.0,1012.0,2,6.26,high
2012,9,22,23,15,21.0,1012.0,2,9.39,high
2012,9,23,0,15,18.0,1012.0,3,0.89,high
2012,9,23,1,16,17.0,1012.0,2,1.79,high
2012,9,23,2,15,17.0,1012.0,3,0.89,high
2012,9,23,3,15,16.0,1013.0,0,0.89,low
2012,9,23,4,15,15.0,1013.0,3,0.89,high
2012,9,23,5,15,16.0,1013.0,3,1.78,high
2012,9,23,6,15,16.0,1013.0,1,0.89,high
2012,9,23,7,15,16.0,1014.0,1,4.02,low
2012,9,23,8,15,18.0,1014.0,1,8.04,low
2012,9,23,9,15,21.0,1014.0,1,11.17,low
2012,9,23,10,15,23.0,1014.0,1,12.96,low
2012,9,23,11,16,25.0,1013.0,0,3.13,low
2012,9,23,12,15,26.0,1013.0,3,0.89,low
2012,9,23,13,14,27.0,1013.0,3,2.68,low
