Delinquency,Revolving Credit Percentage,Capital Reserves,Num Late 60,Debt Ratio,Monthly Income,Num Credit Lines,Num Late Past 90,Num Real Estate,Num Late 90,Num Employees
0,0.436118838,63,1,1.213085906,6250,20,0,1,0,1
0,0.033120673,38,0,0.374638253,3800,8,0,1,0,1
0,0.162551985,51,1,0.379334973,12600,21,0,2,0,1
0,0.297753873,28,0,0.20199552,4910,5,0,0,0,0
0,0.928188347,49,0,0.320188836,3600,5,0,1,0,0
0,0.778478753,43,0,1.059708295,2193,5,1,1,0,3
0,0.9999999,63,4,0.544965411,3902,6,1,2,1,0
0,0.470334497,64,0,0.492231964,6500,5,0,2,0,0
0,0.008022701,64,0,0.226259083,7981,12,0,2,0,0
0,0.648836152,49,0,0.120534885,16152,19,0,0,0,2
0,0.055861846,47,0,0.282343114,9576,13,0,3,0,4
0,0.065080347,61,0,0.036766051,5466,30,1,0,0,0
0,0.805322667,48,4,0.69047619,7307,14,0,2,2,4
0,0.098804156,57,0,0.271987602,2580,4,0,1,0,0
0,0.616112298,58,0,0.457738819,15628,19,0,2,0,2
0,0.270101759,39,0,0.126850553,6416,8,0,2,0,1
0,0.620859479,38,0,0.765787564,4132,14,0,1,0,2
0,0.276906845,49,0,0.407167427,12500,13,0,1,0,2
1,0.926720168,52,0,0.553620384,6200,9,0,1,0,2
0,0.010639574,84,0,0.003197807,2188,3,0,0,0,0
0,0.498537679,40,0,0.42767631,7500,9,0,2,0,2
0,0.725854229,63,0,0.94337227,3937,7,0,2,0,0
0,0.282276753,36,0,0.1753122,4163,7,0,0,1,1
0,0.001075571,61,0,0.3084824,8664,14,0,2,0,3
0,0.773757327,59,0,0.469135802,7370,17,0,2,0,0
0,0.45508982,33,0,522,0,2,0,0,0,2
0,0.013342809,71,0,0.318866479,3916,15,0,1,0,0
0,0.9999999,89,0,0.071658098,6223,2,0,0,0,0
0,0.9999999,28,0,0.154922539,2000,1,0,0,0,0
0,0.037782061,39,0,0.212478752,10000,6,0,1,0,0
0,0,66,0,0.297334076,16166,6,0,2,0,1
0,0.691538649,31,0,0.021318304,4080,5,0,0,0,0
0,0.9999999,50,2,0.116561845,2384,1,0,0,0,0
1,0.9999999,50,1,0,1588,0,1,0,0,0
0,0.165353007,41,0,0.298892989,7858,7,0,2,0,0
0,0.782651969,37,0,0.479304139,3333,10,0,0,0,0
0,0.48202681,49,0,0.350340136,5291,6,0,1,0,2
0,0.092627943,69,0,0.189952512,4000,4,0,0,0,0
0,0.629778847,53,1,0.033745765,67000,5,0,1,0,6
0,0.198076765,37,1,0.725284981,15000,12,0,4,0,0
0,0,44,0,0.16462696,11030,5,0,1,0,4
0,0.232519346,50,1,10.96039604,100,13,0,1,0,2
0,0.093717341,56,0,0.245927248,4480,12,0,1,0,0
0,0.066449625,26,0,0.08650261,4022,4,0,0,0,0
0,0.100629979,56,0,0.278694379,14000,11,0,2,0,3
0,0.092196335,44,0,0.757829731,6800,12,0,1,0,2
0,0.639269969,60,0,0.282071793,10000,6,0,1,0,0
0,0.03639818,55,1,0.375052079,12000,10,0,2,0,2
1,0.970428295,50,0,0.632122626,3000,13,1,2,0,2
0,0.398568798,53,0,0.403888401,9103,13,0,2,1,1
0,0.021938064,40,0,0.455705344,4153,5,0,1,0,1
0,0.836138627,56,0,0.233896083,6100,6,0,0,0,1
0,0.071935396,53,0,0.290773067,4009,12,0,2,0,0
0,0.060733396,61,0,0.008549573,20000,8,0,0,0,0
0,0.213865802,63,0,0.223555338,4083,21,0,0,0,0
0,0.931034483,33,0,0.259552656,4291,5,0,1,0,0
0,0,27,0,0.679738562,764,4,0,0,0,0
0,0.946053946,24,0,0.023993145,1166,1,0,0,0,0
0,0.654735655,47,0,0.124925045,10005,6,0,0,0,2
0,0.365685513,63,1,0.461769115,2000,6,0,0,0,0
0,0,63,0,0.526788003,3900,4,0,2,0,0
0,0.041896328,74,0,0.185882353,4249,6,0,0,0,1
0,0.824684489,46,0,0.134431138,10019,13,0,0,0,3
0,0.008868545,80,0,0.448850383,3000,11,0,2,0,0
0,0.005912786,76,0,0.001999,2000,1,0,0,0,0
0,0.018849058,55,0,0.151120277,10666,4,0,2,0,0
0,0.526367813,51,0,0.515200649,7400,8,0,1,0,3
0,0.277848143,38,0,0.428793601,4500,4,0,1,0,1
0,0.075161043,33,0,0.041533546,2503,5,0,0,0,0
0,0.076461569,31,0,0.008497876,4000,1,0,0,0,0
0,0,28,0,0.190126479,2450,11,0,0,0,1
0,0.179218425,52,0,0.176126241,7857,11,0,1,0,0
1,1.164029975,26,2,0.159227182,1500,3,0,0,0,0
0,0.002285388,40,0,0.007665389,6000,9,0,0,0,3
0,0.419333654,54,0,0.390716932,4588,18,0,2,0,1
0,0.240429615,47,1,0.196019975,13416,10,0,1,0,0
0,0.061799047,39,0,0.268414621,9000,10,0,2,1,5
0,0.039053289,50,0,0.337732454,5000,16,0,1,0,2
0,0.186195862,58,0,0.344123711,14549,10,0,2,0,2
0,0.907780705,51,0,0.775726811,6500,11,0,1,0,1
1,0.779247363,53,2,0.604980192,5300,4,3,1,1,0
0,0.548261867,31,0,0.327334533,5000,5,0,1,0,2
0,0.221388911,58,0,0.184747145,9807,4,0,1,0,3
0,0.005792904,78,0,0.000616067,8115,7,0,0,0,0
0,0.00414624,61,0,0.08988764,16820,8,0,1,0,0
0,1.078921079,26,0,0.017767907,1800,1,0,0,0,0
0,0.012454357,60,0,0.46039329,9000,16,0,2,0,0
0,0.9999999,41,0,2.942711458,3333,3,0,1,0,0
0,0.737279887,73,0,0.230353929,5000,7,1,1,0,0
0,0.108161794,63,0,0.546478873,3549,9,0,2,0,0
0,0.139951697,56,0,0.100316614,6000,3,0,0,0,0
0,0.144570096,61,0,0.486299394,10400,22,0,2,0,0
0,0.017563242,87,0,0.003470368,7491,8,0,0,0,0
0,0.115116296,52,0,0.14979209,10340,9,0,1,0,2
0,0,63,0,0,1600,5,0,0,0,0
0,0.065645594,56,1,0.275246393,7000,19,0,1,0,0
0,0,24,0,0,2191,2,0,0,0,0
0,0.079816368,49,1,0.350132853,11666,15,0,2,0,2
0,0.008684579,75,0,0.0013269,8289,5,0,0,0,0
0,0.292372531,28,0,0.165185185,2699,5,0,0,0,0
0,0.9999999,41,0,0.349608399,6000,3,0,2,0,0
0,0.10507629,60,0,0.394149578,9947,8,0,1,0,0
0,0.400100263,52,0,0.802943489,8900,12,0,3,0,1
0,0.104059729,29,0,1.25883613,2800,6,0,2,0,1
0,0.046945864,69,0,0.031484258,2000,2,0,0,0,0
0,0.013416108,70,0,0.252071231,10500,12,0,1,0,0
0,0.202115471,69,0,0.270768547,4501,17,0,0,0,0
1,1.31552968,70,2,1.103354795,5901,12,0,7,1,0
0,0.079861179,58,0,1549.5,1,10,0,1,0,0
0,1.006993007,28,0,0.021413276,1400,1,0,0,0,2
0,0.9999999,32,0,0.093176074,5934,6,0,0,0,1
1,0.519309498,35,0,0.0797029,7000,9,0,0,0,0
0,0.133922895,34,0,0.081586946,6250,9,0,0,0,0
0,0.103744813,33,1,0.327244761,5200,7,0,1,0,2
0,0.116899912,68,0,0.381988183,15400,13,0,2,0,0
0,0.062398217,77,0,714.5,1,3,0,0,0,0
0,0.76137909,58,0,0.25,4699,5,0,0,0,0
0,0.741690498,54,0,0.552005517,8700,12,0,2,0,1
0,0.002713931,76,0,0.256623295,6378,10,0,3,0,1
0,0.616341224,64,0,508,0,3,0,0,0,0
0,0.183498545,35,0,0.735252949,5000,20,0,2,0,0
0,0.010979544,56,0,0.003237787,10500,10,0,0,0,0
0,0.120881273,48,0,0.392759661,6960,5,0,2,0,2
0,0.90290243,39,0,0.329758226,5500,12,2,0,1,2
0,0.032892565,64,0,0.003124805,16000,5,0,0,0,1
0,0.671909117,59,0,0.217397515,7000,6,0,0,0,0
0,0.030790936,65,0,0.142336975,6041,8,0,1,0,0
0,0,80,0,0,9667,1,0,0,0,0
0,0.026152385,44,0,0.279879996,10332,15,0,1,0,0
0,0.682241716,56,0,0.548290342,5000,8,0,2,0,0
0,0.119162216,49,0,0.422727273,5719,8,0,2,0,2
0,0.759104545,84,0,0.140833989,5083,6,0,0,0,0
0,0.118234455,49,0,0.187821804,8933,10,0,0,0,3
0,0.287770672,62,0,0.23927432,21000,10,0,2,0,0
0,0.128939105,55,0,0.300348342,7750,19,0,1,0,0
0,0,51,0,0.328030009,7730,5,0,1,0,4
0,0.001085683,61,0,0.088570836,4820,4,0,0,0,0
0,0.22749545,62,1,0.337892969,8333,9,0,1,0,0
0,0.849798935,61,0,0.812801403,2280,7,0,2,0,3
0,0.147747324,32,5,0.257620452,3050,14,0,0,2,0
0,0.586456542,63,0,0.108711303,4166,4,0,0,0,0
0,0.093257109,52,0,0.188173302,8539,8,0,1,0,0
0,0.060991287,48,1,0.246595266,7562,6,0,1,0,1
0,0.174639739,60,0,0.031564155,9250,3,0,0,0,0
0,0.098828723,39,0,0.251961237,6500,9,0,1,0,3
0,0.161581921,44,0,0.905249257,6057,15,0,3,0,2
0,0.069000836,73,0,0.388111252,5500,8,0,2,0,1
0,0.168747912,48,0,0.13589404,7549,7,0,0,0,1
0,0,51,0,0.164328272,5202,10,0,1,0,0
0,0.021519139,81,0,0.0019995,8001,4,0,0,0,0
0,0.007830463,64,0,0.605114096,6178,11,0,2,0,0
0,0.0203272,79,0,0.134484325,2200,20,0,0,0,0
0,0.355036555,41,0,0.358835036,9201,13,0,2,0,0
0,5186,43,0,0.211157768,5000,4,0,1,0,2
0,0,52,0,0.257757365,8926,11,0,1,0,2
1,0.49530094,54,0,0.136980431,7000,9,0,0,0,0
0,0.771901895,41,0,0.242319578,5500,12,0,0,0,1
0,0.9999999,33,3,0.165256798,3309,2,1,0,0,0
0,0.187258008,63,0,0.107597421,17834,5,0,0,0,1
0,0.890478388,39,1,0.487274069,2710,4,0,0,0,1
0,0.026645111,30,0,0.124622181,4300,7,0,0,0,0
1,0.115414737,50,2,0.758413862,3000,17,0,0,0,0
0,0.333000472,71,0,0.456780008,2440,15,1,0,0,0
0,0.018913745,55,0,350,0,5,0,0,0,1
1,0.9999999,38,0,0.668779715,1892,4,0,1,0,2
0,0.129881189,58,0,0.394921016,5000,14,0,1,0,2
0,0.292492274,32,0,0.121334681,1977,5,0,0,0,1
0,0.373149541,73,0,0.385122975,5000,14,0,0,0,0
0,0.065724362,58,0,0.177323181,10900,12,0,2,0,0
0,0.9999999,39,3,0.112225335,6780,5,0,0,0,0
0,0.9999999,72,0,0.230170608,3340,2,0,1,0,0
0,0.711572107,42,0,0.836903742,3500,3,0,1,0,0
0,0.982144133,47,1,0.795074559,4425,9,0,2,0,3
0,0.021832758,40,0,0.12095968,3000,4,0,0,0,1
0,0.9999999,32,0,0.723793202,3500,3,2,2,1,0
0,0.496630672,38,0,0.3432282,3233,8,0,1,0,2
0,0.072499778,51,0,0.162810626,3500,11,0,1,0,2
0,0.069498169,62,0,0.099269719,33000,21,0,2,0,1
0,0.19583109,85,0,0.026564138,2860,7,0,0,0,0
0,0,52,0,0.042591482,5000,6,0,1,0,2
0,0.528942116,28,0,0.469032707,2873,5,0,2,0,0
0,0.206226792,50,3,0.46049744,2733,4,2,1,3,1
0,0.93037237,67,1,0.273192436,13484,10,0,2,1,0
0,0.358782095,37,0,0.556424846,4217,4,0,1,0,3
0,0.113293741,43,0,187.5,1,11,0,0,0,2
0,0.514412417,33,0,0.483114113,5625,10,0,2,0,0
0,0.080737327,35,0,0.640871826,5000,6,0,2,0,0
0,0.038860841,46,0,0.631936806,10000,14,0,2,0,2
0,0.039453543,54,0,0.106644449,4800,15,0,0,0,0
0,0.320247463,52,0,0.667698167,4200,12,0,3,0,1
0,0.029394121,24,0,0.010241405,4100,2,0,0,0,0
0,0.23776071,42,0,0.374504698,8832,9,0,2,0,2
0,0.326218961,40,0,1.340531894,5000,7,0,2,0,1
0,0.009484038,52,0,0.003665445,3000,4,0,0,0,0
1,0.833070188,40,1,0.141087672,5166,8,0,0,1,0
1,0.9999999,27,0,0,2000,0,1,0,1,0
0,0.075553584,57,1,0.363174093,7472,14,0,1,0,1
0,0.614756537,51,0,0.459189475,12312,12,0,2,0,3
0,0.029589439,64,0,0.014048531,3914,4,0,0,0,0
0,0.009386388,71,0,0.010705922,2988,12,0,0,0,0
0,0.9999999,33,0,0.022720388,3300,1,1,0,0,1
0,0.947395116,61,4,0.536481557,4933,11,1,1,3,1
0,0.078069481,46,0,0.371661602,6252,7,0,1,0,6
0,0.122087791,56,0,0.180424397,9000,2,0,1,0,0
1,0.844942589,71,2,0.950508249,6000,16,2,1,0,0
0,0.660111565,51,0,0.572778828,4231,8,0,1,0,0
0,0.723479684,45,0,0.60683562,4300,5,0,2,0,3
0,0.369315342,23,0,0.027465668,800,4,0,0,0,0
1,0.009750346,49,0,0.0055666,2514,4,1,0,0,0
0,0.118879726,60,0,0.377785396,5833,8,0,1,0,0
0,0.996572408,38,0,0.239953632,5175,7,0,0,0,2
0,1.090063665,53,0,0.253844215,11900,6,0,1,0,2
0,0.097154181,87,0,0.098987627,8000,8,0,0,0,0
0,0.010540134,48,0,1.956851588,2108,11,0,2,0,0
1,0.881671049,52,0,0.292782977,7800,5,0,0,0,0
0,0.018917576,57,0,1.349530094,5000,10,0,3,0,0
0,0.077665036,66,0,0.291598269,6700,16,0,1,0,0
0,0.215036676,36,0,0.185504027,3600,5,0,0,0,1
0,0.035846781,62,0,0.8243581,4400,9,0,1,0,0
0,0.310627575,41,0,0.278653295,5583,7,0,2,0,3
0,0.352236879,56,1,0.411627,7688,13,0,3,0,1
0,0.084494523,63,0,0.017451372,5500,4,0,0,0,0
0,0.293544527,71,0,0.424165763,8300,14,0,3,0,0
0,0,67,0,0.097385373,7916,18,0,1,0,0
0,0.023758257,54,0,0.375541486,3000,14,0,0,0,0
0,0.9999999,44,0,0.409584425,2670,3,0,1,0,0
0,0.107882952,61,0,0.274629543,23416,18,0,2,0,1
0,0.203786414,47,0,0.184650997,5615,5,0,1,0,0
0,0.078755189,42,0,0.689517281,3500,6,0,1,0,0
0,0.974007426,30,0,0.265123619,1900,5,0,0,0,0
0,0.086480643,41,0,0.160488798,9819,5,0,1,0,3
0,0.067759397,48,0,0.41447944,4571,12,0,2,0,2
0,0.9999999,26,0,0.16872428,1457,1,0,0,0,1
0,0.631710644,50,1,0.625169409,5164,10,0,1,0,2
0,0.194669757,55,0,0.392921416,3333,9,0,0,0,0
0,0.964023984,41,0,0.059348837,10749,9,1,0,0,0
0,0.288071193,44,0,0.452512497,3800,4,0,1,0,0
0,0.206702276,41,0,0.307175426,8333,6,0,1,0,2
0,0.061673124,59,0,0.695920466,2916,18,0,2,0,0
0,532,58,0,0.256974303,10000,11,0,1,0,2
0,0.881273371,46,0,0.326557814,3000,7,0,0,0,0
0,0,62,0,0.027497136,9600,7,0,0,1,0
0,0.119096312,47,2,0.49628119,8335,24,0,1,0,0
0,0.306785588,70,0,0.034259668,6800,3,0,0,0,1
1,0.9999999,35,2,0.637526157,4300,5,3,1,1,1
0,0.939204053,36,0,0.690787908,4200,6,0,1,0,1
0,0.599527359,26,0,1.071863581,820,6,0,0,0,0
0,0.292423301,87,0,0.432451253,2871,16,0,0,0,0
0,0.108616635,61,0,0.156726918,9238,7,0,1,0,0
0,0.268685177,34,0,0.330834583,2000,7,0,0,0,0
0,0.15090436,73,0,0.30794234,7075,6,0,2,0,0
0,0.135841666,42,0,0.323894853,11830,9,0,2,0,2
0,0.562641845,35,0,0.052708347,15082,4,0,0,0,1
0,0.02361274,71,0,0.69516935,1800,21,0,1,0,0
0,0.107158542,46,0,1.985604607,2083,16,0,1,0,2
0,1.005040735,40,0,0.524882197,8700,13,0,2,0,2
0,0.051218377,34,0,0.203306226,7500,7,0,1,0,2
0,0.9999999,49,0,0.680430002,8185,6,0,2,0,0
0,0.144834482,63,0,0.178905688,16667,12,0,1,0,0
0,0.234707412,51,0,0.670241287,3356,16,0,2,0,0
0,0.977068195,45,0,0.06488324,6765,3,0,0,0,2
0,0.672517218,41,0,0.217515469,2100,6,0,0,0,2
0,0.090415127,71,0,0.348757498,3500,3,0,1,0,0
0,0.027431126,61,0,0.310460653,4167,14,0,1,0,1
0,0.090709966,67,0,0.351911561,2170,15,0,2,0,0
0,0.9999999,28,0,0.068122917,2700,2,0,0,0,0
0,0.02633159,48,1,0.340079032,8350,15,0,1,0,0
0,0.737576627,51,1,0.573030777,3833,9,0,1,0,0
0,0.032430387,69,0,0.164378083,7500,13,0,2,0,0
0,0.494029763,56,0,0.17531369,14185,9,0,1,0,1
0,0.693429589,52,1,0.139799924,7896,10,0,0,0,1
0,0.117725714,45,0,0.01330627,4433,3,0,0,0,0
0,0.076188633,41,0,0.692661468,5000,12,0,3,0,0
0,0.132582576,34,0,0.772747647,2230,6,0,1,0,0
0,0.235697039,61,0,0.509479242,4166,14,0,2,0,0
1,1.128368727,31,1,0.192992112,5450,4,0,0,1,1
0,0.714892819,34,1,0.870354941,6000,8,0,1,0,0
0,0.343066731,36,0,0.166889673,8220,12,0,0,0,1
1,0.138129187,40,0,0.455681737,14000,16,0,3,0,0
0,0.006712586,34,0,0.463161792,2700,16,0,1,0,1
0,0.00888546,54,0,0.048303977,13000,5,0,0,0,1
0,0.934303285,55,0,0.373705857,7050,5,0,1,0,2
0,0.02189781,27,0,0.001737619,3452,1,0,0,0,0
0,0.093627088,65,0,0.237986779,18000,13,0,2,0,0
0,0.052071134,62,0,0.770776752,1840,13,0,1,0,0
0,0.262217855,52,1,0.244055753,10976,6,0,1,0,3
0,0.079820557,52,0,1.031455743,4100,22,0,2,0,0
1,0.754081973,36,0,0.732024073,3156,7,0,1,1,2
0,0.61345066,46,1,1808.5,1,4,0,1,0,3
0,0.110698348,68,0,0.31627907,5159,10,0,2,0,0
0,0.027640351,61,1,0.370022725,10120,14,0,2,0,0
0,0.133022713,72,0,0.103006908,9843,20,0,0,0,1
0,0.252474404,56,0,0.317712153,15000,11,0,2,0,0
0,0.089002607,55,0,0.072164138,12720,12,0,0,0,0
0,0.899784163,57,0,0.717939578,11220,9,0,2,0,0
0,0.038636747,57,0,0.109831985,9641,7,0,1,0,0
0,0.090293336,83,0,0.376846036,5890,19,0,2,0,1
0,0.153109962,49,0,0.737572849,5833,9,0,3,0,0
0,0.000151514,58,0,0.318246575,9124,14,0,2,0,0
1,0.9999999,30,0,0.46877602,1200,1,3,0,0,0
0,0.9999999,45,0,0,1583,1,0,0,0,0
0,0.00193061,36,0,0.08589933,8800,5,0,0,0,2
0,0.486217482,41,0,0.347591782,2968,8,0,0,0,2
0,0.032893774,64,0,0.257600371,4308,7,0,1,0,0
0,0.143608005,54,0,0.336011427,5600,15,0,1,0,2
0,0.036205824,59,0,0.270520862,11000,12,0,1,0,4
0,0.169221471,42,0,0.358443413,2800,14,0,1,0,1
0,0.356007971,43,0,0.190098768,8200,10,0,0,0,3
0,0.875348476,60,3,0.433238475,8784,7,0,1,0,0
0,0.174150344,62,1,0.560308635,8812,21,0,1,0,0
0,0.660909872,77,0,0.454628781,12000,9,0,1,0,0
0,0,58,0,0.258332099,6750,5,0,2,0,1
0,0,83,0,0,2940,6,0,0,0,0
1,0.903494413,50,1,0.552823561,3700,12,0,1,0,0
0,0.495023956,69,0,0.581691098,10300,20,0,1,0,1
0,0.9999999,36,1,0.168415792,2000,2,0,0,1,0
0,0.14831144,63,0,0.412797156,4500,5,0,1,0,0
0,0.409829238,30,0,0.394616887,4606,8,0,2,0,2
0,0.884619822,38,0,0.520385932,3212,13,0,1,1,0
0,0.089697015,53,1,0.284124386,6109,6,0,1,0,0
0,0.076039513,75,0,0.872625475,5000,11,0,3,0,0
0,0.475298067,30,1,0.276022139,5600,10,0,0,0,0
1,0.503930998,38,0,0.38121547,3800,9,0,1,1,1
1,0.939415882,45,0,0.1264058,10758,11,0,0,0,1
0,0.401644962,37,0,0.825034993,5000,20,0,6,0,0
0,0.379155211,31,0,0.012140689,11201,2,0,0,0,2
0,0.005711178,42,0,0.420736932,3500,10,0,1,0,1
0,0.005215482,55,0,0.450431034,2783,5,0,1,0,0
0,0.053834571,69,0,0.011903619,10416,11,0,0,0,0
0,0.323751691,29,0,0.063899152,4600,4,0,0,0,0
0,0.03270492,33,0,0.71816023,8000,6,0,3,0,0
0,0.517985278,43,0,0.38278448,9200,8,0,2,0,2
0,0.781457124,58,0,0.320319228,17416,14,0,2,0,0
0,0.116536523,73,0,0.156888309,2300,11,0,0,0,0
0,3.275905119,33,0,0.034649198,5800,6,0,0,0,2
0,0.093646841,40,0,0.160209948,4000,4,0,0,0,1
0,0.032996909,48,0,0.45281018,6600,12,0,2,0,0
0,0.234568812,54,0,0.084742745,5616,10,0,0,0,1
0,0.328933493,57,0,0.250197827,13900,7,0,1,0,2
0,0.327229063,64,0,0.306432638,21250,20,0,2,0,0
1,0.006964037,55,2,0.001922338,2600,9,0,0,0,0
0,0.138352063,51,0,1.180984153,2397,18,0,4,0,0
0,0.036600111,49,0,0.4132734,3781,14,0,1,0,0
0,0.03306278,74,0,0.227554489,5000,11,0,1,0,1
0,0.077263024,49,0,0.250679891,6250,6,0,1,0,0
0,0.626343414,50,2,0.442778611,2000,2,2,0,0,3
0,0.619680527,26,1,0.140752434,3800,5,0,0,0,0
0,0.305934657,57,0,0.423652454,6214,6,0,1,0,0
0,0.656167509,63,0,0.499920773,6310,15,0,3,0,1
0,0.193935587,42,0,0.256306898,22078,10,0,2,0,2
0,0.080566212,50,1,0.180374768,6990,11,0,1,0,0
0,0.420327041,63,0,0.181563687,5000,18,0,0,0,0
0,0.444331221,61,0,0.125553914,3384,7,0,0,0,0
0,0.168635585,77,0,1.420362274,1600,19,0,1,0,0
1,0.9999999,39,0,0.106679035,2155,1,2,0,0,3
0,0.131039498,57,0,0.274706437,11666,9,0,2,0,1
0,0.00871726,58,1,0.983189459,2200,15,0,2,0,0
0,0.195140243,59,0,0.240815958,11078,8,0,2,0,3
0,0,54,0,0.759056778,7590,5,0,2,0,0
0,0.058156245,45,0,0.293876774,10500,13,0,1,0,1
0,0.020827976,46,0,0.002054593,10220,2,0,0,0,1
0,0.081356746,56,0,0.372293243,7665,12,0,1,0,1
0,0.696920942,48,0,0.170435302,10038,15,0,0,0,3
0,0.944846605,27,1,0.240463036,3800,4,0,0,0,3
0,0.778454047,66,0,0.554910243,1893,10,0,1,0,1
0,0.007195496,82,0,0.003085362,2916,3,0,0,0,0
0,0.040278178,43,1,0.458159743,8400,10,0,2,0,0
0,0.336276954,52,0,0.196529917,6166,7,0,0,0,1
0,0.314492118,53,0,0.430680446,7450,14,0,2,0,1
0,0.462863428,28,0,0.211761603,3791,3,0,0,0,0
0,0.032430043,80,0,0.00777605,4500,5,0,0,0,0
0,0.463257548,50,0,0.762724985,5166,11,0,2,0,1
0,0.48514179,50,0,0.449306046,4250,8,0,0,0,0
0,1.02509749,65,0,0.631362569,5107,8,0,1,0,0
0,0.94860182,39,0,0.454759337,10200,10,0,2,0,1
0,0.042446916,42,0,0.242605412,9533,11,0,3,0,0
0,0.051126704,77,0,0.12596401,3500,5,0,0,0,0
0,0.190455314,50,0,0.03118779,9041,5,0,0,0,3
0,0.104225259,55,0,0.236638804,15791,11,0,2,0,2
0,0.525849757,45,0,0.5476221,7800,9,0,2,0,2
1,0.990230259,50,5,0.265716785,8000,12,0,0,0,0
0,0.439677043,63,0,0.58984713,6933,10,0,3,0,0
0,0.160899231,33,0,0.182363527,3333,13,0,0,0,0
0,0.069498663,58,0,0.200494794,9700,9,0,1,0,0
0,0.427451083,54,0,1.180372558,2200,16,0,4,0,0
0,0.149615636,63,0,0.297748259,12345,19,0,2,0,1
0,0.011382864,30,1,0.101694915,2300,5,0,0,0,0
0,0.092963568,51,0,0.00789177,11530,4,0,0,0,3
1,0.9999999,45,0,0.00509704,5100,0,0,0,0,2
0,0.305738852,38,0,0.010649859,4600,2,0,0,0,1
0,0.270169538,47,2,0.277459849,5416,13,0,0,0,0
0,0.219618342,42,0,1.240255138,1410,14,0,2,0,0
0,0.067814143,64,0,0.084435063,9000,5,0,0,0,0
0,0,33,0,0.508375819,5491,11,0,2,0,0
0,0.467383154,28,0,0.630789737,3000,6,0,1,0,1
0,0.637368132,37,0,0.099285879,4340,2,0,0,0,0
0,0.014574309,87,0,0.006242197,1601,3,0,0,0,0
0,0.156975038,59,0,0.807728857,3156,16,0,1,0,3
0,0.173306361,37,0,0.310668933,10000,5,0,1,0,1
0,0.019696472,60,2,0.264733107,3240,12,0,0,0,0
0,0.04827309,39,0,0.035985606,2500,9,0,0,0,0
0,0.610836365,56,0,0.731424556,5692,18,0,2,0,0
0,0.103964388,51,0,0.347301329,7373,3,0,1,0,0
0,0.844157581,54,1,0.224955009,5000,7,0,0,0,1
1,0.915273643,39,1,1.079053149,2238,10,0,0,2,0
0,0.378462154,62,0,0.09396567,5650,4,0,0,0,0
0,0.466524249,31,1,0.173913043,2000,3,0,0,0,0
0,0.534215613,57,0,0.692373608,4667,10,0,1,0,1
0,0.748419722,49,1,0.374040475,2865,7,0,0,0,0
0,0.149397,38,0,0.053459539,7500,7,0,0,0,0
0,0.784107946,45,3,0.089262943,3920,5,0,0,1,1
0,0.440457201,52,0,0.61043456,7800,16,0,4,0,1
0,0.003488338,66,0,0.056676092,15914,18,0,1,0,0
0,0.397859424,56,0,0.591640836,10000,18,0,2,0,0
0,0.677574559,41,0,0.590604027,8492,8,0,1,0,1
1,0.128655658,50,0,0.179388179,10100,12,0,1,0,0
0,0.428439507,59,0,0.434346035,7767,12,0,2,0,0
0,0.019910226,43,0,0.083144025,2200,3,0,0,0,0
0,0.9999999,25,0,0,764,1,0,0,0,0
0,0.281749977,60,0,0.25734853,5000,8,1,0,0,1
0,0.852831561,57,0,0.419099456,8083,9,0,2,0,0
0,1.133546581,28,0,0.046678373,6833,2,0,0,0,0
0,0.261325759,38,0,0.149586777,9679,7,0,1,0,4
0,0.436770882,62,0,0.463327745,4771,9,0,2,0,0
0,0.371441899,68,0,0.322801979,6266,19,0,0,0,2
0,0.009267345,50,0,0.343327454,1700,6,0,2,0,0
0,0.111484137,30,0,0.150795655,3958,10,0,0,0,0
0,0.025411266,78,0,0.112377524,5000,7,0,1,0,0
0,0.705320769,48,0,0.37911726,3035,4,0,1,0,2
1,0.496733479,33,1,0.320852296,4833,7,0,2,0,1
0,0,44,0,0.348271033,9282,4,0,2,0,2
0,0.002202546,37,0,0.491672219,1500,7,0,0,0,2
0,0.9999999,95,1,0.131434283,2000,7,0,0,0,0
0,0.331180461,61,0,0.422610803,5775,13,0,2,0,0
0,0.006340859,63,0,0.281334373,33333,18,0,4,0,2
0,0.946008306,39,0,0.311637672,3333,6,1,0,1,1
0,0.23062684,70,0,0.807747489,5575,28,0,2,0,0
0,0.370407398,25,0,0.686967113,820,3,0,0,0,0
0,0.544702649,56,0,0.86810446,6815,11,0,1,0,2
0,0.817318268,61,0,0.100958638,14916,4,0,0,0,0
0,0.055462969,50,0,0.057698338,3188,2,0,0,0,1
0,0.04270337,55,0,0.130124268,7000,3,0,1,0,0
0,0.287971622,40,0,0.171594822,8420,11,0,1,0,0
0,0.799700471,64,0,0.639148662,3100,14,0,0,0,0
0,0.060591031,46,0,0.176164767,5000,8,1,1,0,0
1,1.005564621,46,3,1.291727141,2066,10,0,1,0,1
0,0.736328581,57,1,0.699113536,5865,10,0,4,0,2
0,0.862744415,80,0,0.323147441,3926,5,0,0,0,0
0,0.136206955,39,1,0.317201276,5330,8,0,1,0,4
0,0.03739626,37,3,0.489981316,15520,10,0,6,0,0
0,0.02087703,55,0,0.400025602,7811,4,0,2,0,0
1,0.648857268,45,1,0.660122164,9167,15,0,2,0,1
0,0.409015631,61,0,0.427966614,16533,15,0,3,0,1
